title	url	author
FW-GAN: Flow-Navigated Warping GAN for Video Virtual Try-On	http://openaccess.thecvf.com/content_ICCV_2019/papers/Dong_FW-GAN_Flow-Navigated_Warping_GAN_for_Video_Virtual_Try-On_ICCV_2019_paper.pdf	Haoye Dong
Interactive Sketch & Fill: Multiclass Sketch-to-Image Translation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ghosh_Interactive_Sketch__Fill_Multiclass_Sketch-to-Image_Translation_ICCV_2019_paper.pdf	Arnab Ghosh
Attention-Based Autism Spectrum Disorder Screening With Privileged Modality	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Attention-Based_Autism_Spectrum_Disorder_Screening_With_Privileged_Modality_ICCV_2019_paper.pdf	Shi Chen
Image Aesthetic Assessment Based on Pairwise Comparison  A Unified Approach to Score Regression, Binary Classification, and Personalization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lee_Image_Aesthetic_Assessment_Based_on_Pairwise_Comparison__A_Unified_ICCV_2019_paper.pdf	Jun-Tae Lee
Delving Into Robust Object Detection From Unmanned Aerial Vehicles: A Deep Nuisance Disentanglement Approach	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wu_Delving_Into_Robust_Object_Detection_From_Unmanned_Aerial_Vehicles_A_ICCV_2019_paper.pdf	Zhenyu Wu
Bit-Flip Attack: Crushing Neural Network With Progressive Bit Search	http://openaccess.thecvf.com/content_ICCV_2019/papers/Rakin_Bit-Flip_Attack_Crushing_Neural_Network_With_Progressive_Bit_Search_ICCV_2019_paper.pdf	Adnan Siraj Rakin
Pushing the Frontiers of Unconstrained Crowd Counting: New Dataset and Benchmark Method	http://openaccess.thecvf.com/content_ICCV_2019/papers/Sindagi_Pushing_the_Frontiers_of_Unconstrained_Crowd_Counting_New_Dataset_and_ICCV_2019_paper.pdf	Vishwanath A. Sindagi
Employing Deep Part-Object Relationships for Salient Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Employing_Deep_Part-Object_Relationships_for_Salient_Object_Detection_ICCV_2019_paper.pdf	Yi Liu
Self-Supervised Deep Depth Denoising	http://openaccess.thecvf.com/content_ICCV_2019/papers/Sterzentsenko_Self-Supervised_Deep_Depth_Denoising_ICCV_2019_paper.pdf	Vladimiros Sterzentsenko
Cost-Aware Fine-Grained Recognition for IoTs Based on Sequential Fixations	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Cost-Aware_Fine-Grained_Recognition_for_IoTs_Based_on_Sequential_Fixations_ICCV_2019_paper.pdf	Hanxiao Wang
Layout-Induced Video Representation for Recognizing Agent-in-Place Actions	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yu_Layout-Induced_Video_Representation_for_Recognizing_Agent-in-Place_Actions_ICCV_2019_paper.pdf	Ruichi Yu
Anomaly Detection in Video Sequence With Appearance-Motion Correspondence	http://openaccess.thecvf.com/content_ICCV_2019/papers/Nguyen_Anomaly_Detection_in_Video_Sequence_With_Appearance-Motion_Correspondence_ICCV_2019_paper.pdf	Trong-Nguyen Nguyen
Exploring Randomly Wired Neural Networks for Image Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xie_Exploring_Randomly_Wired_Neural_Networks_for_Image_Recognition_ICCV_2019_paper.pdf	Saining Xie
Progressive Differentiable Architecture Search: Bridging the Depth Gap Between Search and Evaluation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Progressive_Differentiable_Architecture_Search_Bridging_the_Depth_Gap_Between_Search_ICCV_2019_paper.pdf	Xin Chen
Multinomial Distribution Learning for Effective Neural Architecture Search	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zheng_Multinomial_Distribution_Learning_for_Effective_Neural_Architecture_Search_ICCV_2019_paper.pdf	Xiawu Zheng
Searching for MobileNetV3	http://openaccess.thecvf.com/content_ICCV_2019/papers/Howard_Searching_for_MobileNetV3_ICCV_2019_paper.pdf	Andrew Howard
Data-Free Quantization Through Weight Equalization and Bias Correction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Nagel_Data-Free_Quantization_Through_Weight_Equalization_and_Bias_Correction_ICCV_2019_paper.pdf	Markus Nagel
A Camera That CNNs: Towards Embedded Neural Networks on Pixel Processor Arrays	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bose_A_Camera_That_CNNs_Towards_Embedded_Neural_Networks_on_Pixel_ICCV_2019_paper.pdf	Laurie Bose
Knowledge Distillation via Route Constrained Optimization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Jin_Knowledge_Distillation_via_Route_Constrained_Optimization_ICCV_2019_paper.pdf	Xiao Jin
Distillation-Based Training for Multi-Exit Architectures	http://openaccess.thecvf.com/content_ICCV_2019/papers/Phuong_Distillation-Based_Training_for_Multi-Exit_Architectures_ICCV_2019_paper.pdf	Mary Phuong
Similarity-Preserving Knowledge Distillation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Tung_Similarity-Preserving_Knowledge_Distillation_ICCV_2019_paper.pdf	Frederick Tung
Many Task Learning With Task Routing	http://openaccess.thecvf.com/content_ICCV_2019/papers/Strezoski_Many_Task_Learning_With_Task_Routing_ICCV_2019_paper.pdf	Gjorgji Strezoski
Stochastic Filter Groups for Multi-Task CNNs: Learning Specialist and Generalist Convolution Kernels	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bragman_Stochastic_Filter_Groups_for_Multi-Task_CNNs_Learning_Specialist_and_Generalist_ICCV_2019_paper.pdf	Felix J.S. Bragman
Transferability and Hardness of Supervised Classification Tasks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Tran_Transferability_and_Hardness_of_Supervised_Classification_Tasks_ICCV_2019_paper.pdf	Anh T. Tran
Moment Matching for Multi-Source Domain Adaptation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Peng_Moment_Matching_for_Multi-Source_Domain_Adaptation_ICCV_2019_paper.pdf	Xingchao Peng
Unsupervised Domain Adaptation via Regularized Conditional Alignment	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cicek_Unsupervised_Domain_Adaptation_via_Regularized_Conditional_Alignment_ICCV_2019_paper.pdf	Safa Cicek
Larger Norm More Transferable: An Adaptive Feature Norm Approach for Unsupervised Domain Adaptation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xu_Larger_Norm_More_Transferable_An_Adaptive_Feature_Norm_Approach_for_ICCV_2019_paper.pdf	Ruijia Xu
UM-Adapt: Unsupervised Multi-Task Adaptation Using Adversarial Cross-Task Distillation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kundu_UM-Adapt_Unsupervised_Multi-Task_Adaptation_Using_Adversarial_Cross-Task_Distillation_ICCV_2019_paper.pdf	Jogendra Nath Kundu
Episodic Training for Domain Generalization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Episodic_Training_for_Domain_Generalization_ICCV_2019_paper.pdf	Da Li
Domain Adaptation for Structured Output via Discriminative Patch Representations	http://openaccess.thecvf.com/content_ICCV_2019/papers/Tsai_Domain_Adaptation_for_Structured_Output_via_Discriminative_Patch_Representations_ICCV_2019_paper.pdf	Yi-Hsuan Tsai
Semi-Supervised Learning by Augmented Distribution Alignment	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Semi-Supervised_Learning_by_Augmented_Distribution_Alignment_ICCV_2019_paper.pdf	Qin Wang
S4L: Self-Supervised Semi-Supervised Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhai_S4L_Self-Supervised_Semi-Supervised_Learning_ICCV_2019_paper.pdf	Xiaohua Zhai
Privacy Preserving Image Queries for Camera Localization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Speciale_Privacy_Preserving_Image_Queries_for_Camera_Localization_ICCV_2019_paper.pdf	Pablo Speciale
Calibration Wizard: A Guidance System for Camera Calibration Based on Modelling Geometric and Corner Uncertainty	http://openaccess.thecvf.com/content_ICCV_2019/papers/Peng_Calibration_Wizard_A_Guidance_System_for_Camera_Calibration_Based_on_ICCV_2019_paper.pdf	Songyou Peng
Gated2Depth: Real-Time Dense Lidar From Gated Images	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gruber_Gated2Depth_Real-Time_Dense_Lidar_From_Gated_Images_ICCV_2019_paper.pdf	Tobias Gruber
X-Section: Cross-Section Prediction for Enhanced RGB-D Fusion	http://openaccess.thecvf.com/content_ICCV_2019/papers/Nicastro_X-Section_Cross-Section_Prediction_for_Enhanced_RGB-D_Fusion_ICCV_2019_paper.pdf	Andrea Nicastro
Learning an Event Sequence Embedding for Dense Event-Based Deep Stereo	http://openaccess.thecvf.com/content_ICCV_2019/papers/Tulyakov_Learning_an_Event_Sequence_Embedding_for_Dense_Event-Based_Deep_Stereo_ICCV_2019_paper.pdf	Stepan Tulyakov
Point-Based Multi-View Stereo Network	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Point-Based_Multi-View_Stereo_Network_ICCV_2019_paper.pdf	Rui Chen
Discrete Laplace Operator Estimation for Dynamic 3D Reconstruction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xu_Discrete_Laplace_Operator_Estimation_for_Dynamic_3D_Reconstruction_ICCV_2019_paper.pdf	Xiangyu Xu
Deep Non-Rigid Structure From Motion	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kong_Deep_Non-Rigid_Structure_From_Motion_ICCV_2019_paper.pdf	Chen Kong
Equivariant Multi-View Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Esteves_Equivariant_Multi-View_Networks_ICCV_2019_paper.pdf	Carlos Esteves
Interpolated Convolutional Networks for 3D Point Cloud Understanding	http://openaccess.thecvf.com/content_ICCV_2019/papers/Mao_Interpolated_Convolutional_Networks_for_3D_Point_Cloud_Understanding_ICCV_2019_paper.pdf	Jiageng Mao
Revisiting Point Cloud Classification: A New Benchmark Dataset and Classification Model on Real-World Data	http://openaccess.thecvf.com/content_ICCV_2019/papers/Uy_Revisiting_Point_Cloud_Classification_A_New_Benchmark_Dataset_and_Classification_ICCV_2019_paper.pdf	Mikaela Angelina Uy
PointCloud Saliency Maps	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zheng_PointCloud_Saliency_Maps_ICCV_2019_paper.pdf	Tianhang Zheng
ShellNet: Efficient Point Cloud Convolutional Neural Networks Using Concentric Shells Statistics	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_ShellNet_Efficient_Point_Cloud_Convolutional_Neural_Networks_Using_Concentric_Shells_ICCV_2019_paper.pdf	Zhiyuan Zhang
Unsupervised Deep Learning for Structured Shape Matching	http://openaccess.thecvf.com/content_ICCV_2019/papers/Roufosse_Unsupervised_Deep_Learning_for_Structured_Shape_Matching_ICCV_2019_paper.pdf	Jean-Michel Roufosse
Linearly Converging Quasi Branch and Bound Algorithms for Global Rigid Registration	http://openaccess.thecvf.com/content_ICCV_2019/papers/Dym_Linearly_Converging_Quasi_Branch_and_Bound_Algorithms_for_Global_Rigid_ICCV_2019_paper.pdf	Nadav Dym
Consensus Maximization Tree Search Revisited	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cai_Consensus_Maximization_Tree_Search_Revisited_ICCV_2019_paper.pdf	Zhipeng Cai
Quasi-Globally Optimal and Efficient Vanishing Point Estimation in Manhattan World	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Quasi-Globally_Optimal_and_Efficient_Vanishing_Point_Estimation_in_Manhattan_World_ICCV_2019_paper.pdf	Haoang Li
An Efficient Solution to the Homography-Based Relative Pose Problem With a Common Reference Direction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ding_An_Efficient_Solution_to_the_Homography-Based_Relative_Pose_Problem_With_ICCV_2019_paper.pdf	Yaqing Ding
A Quaternion-Based Certifiably Optimal Solution to the Wahba Problem With Outliers	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_A_Quaternion-Based_Certifiably_Optimal_Solution_to_the_Wahba_Problem_With_ICCV_2019_paper.pdf	Heng Yang
PLMP - Point-Line Minimal Problems in Complete Multi-View Visibility	http://openaccess.thecvf.com/content_ICCV_2019/papers/Duff_PLMP_-_Point-Line_Minimal_Problems_in_Complete_Multi-View_Visibility_ICCV_2019_paper.pdf	Timothy Duff
Variational Few-Shot Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_Variational_Few-Shot_Learning_ICCV_2019_paper.pdf	Jian Zhang
Generative Adversarial Minority Oversampling	http://openaccess.thecvf.com/content_ICCV_2019/papers/Mullick_Generative_Adversarial_Minority_Oversampling_ICCV_2019_paper.pdf	Sankha Subhra Mullick
Memorizing Normality to Detect Anomaly: Memory-Augmented Deep Autoencoder for Unsupervised Anomaly Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gong_Memorizing_Normality_to_Detect_Anomaly_Memory-Augmented_Deep_Autoencoder_for_Unsupervised_ICCV_2019_paper.pdf	Dong Gong
Topological Map Extraction From Overhead Images	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Topological_Map_Extraction_From_Overhead_Images_ICCV_2019_paper.pdf	Zuoyue Li
Exploiting Temporal Consistency for Real-Time Video Depth Estimation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_Exploiting_Temporal_Consistency_for_Real-Time_Video_Depth_Estimation_ICCV_2019_paper.pdf	Haokui Zhang
The Sound of Motions	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhao_The_Sound_of_Motions_ICCV_2019_paper.pdf	Hang Zhao
SC-FEGAN: Face Editing Generative Adversarial Network With User's Sketch and Color	http://openaccess.thecvf.com/content_ICCV_2019/papers/Jo_SC-FEGAN_Face_Editing_Generative_Adversarial_Network_With_Users_Sketch_and_ICCV_2019_paper.pdf	Youngjoo Jo
Exploring Overall Contextual Information for Image Captioning in Human-Like Cognitive Style	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ge_Exploring_Overall_Contextual_Information_for_Image_Captioning_in_Human-Like_Cognitive_ICCV_2019_paper.pdf	Hongwei Ge
Order-Aware Generative Modeling Using the 3D-Craft Dataset	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Order-Aware_Generative_Modeling_Using_the_3D-Craft_Dataset_ICCV_2019_paper.pdf	Zhuoyuan Chen
Crowd Counting With Deep Structured Scale Integration Network	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Crowd_Counting_With_Deep_Structured_Scale_Integration_Network_ICCV_2019_paper.pdf	Lingbo Liu
Bidirectional One-Shot Unsupervised Domain Mapping	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cohen_Bidirectional_One-Shot_Unsupervised_Domain_Mapping_ICCV_2019_paper.pdf	Tomer Cohen
Evolving Space-Time Neural Architectures for Videos	http://openaccess.thecvf.com/content_ICCV_2019/papers/Piergiovanni_Evolving_Space-Time_Neural_Architectures_for_Videos_ICCV_2019_paper.pdf	AJ Piergiovanni
Universally Slimmable Networks and Improved Training Techniques	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yu_Universally_Slimmable_Networks_and_Improved_Training_Techniques_ICCV_2019_paper.pdf	Jiahui Yu
AutoDispNet: Improving Disparity Estimation With AutoML	http://openaccess.thecvf.com/content_ICCV_2019/papers/Saikia_AutoDispNet_Improving_Disparity_Estimation_With_AutoML_ICCV_2019_paper.pdf	Tonmoy Saikia
Deep Meta Functionals for Shape Representation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Littwin_Deep_Meta_Functionals_for_Shape_Representation_ICCV_2019_paper.pdf	Gidi Littwin
Differentiable Kernel Evolution	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Differentiable_Kernel_Evolution_ICCV_2019_paper.pdf	Yu Liu
Batch Weight for Domain Adaptation With Mass Shift	http://openaccess.thecvf.com/content_ICCV_2019/papers/Binkowski_Batch_Weight_for_Domain_Adaptation_With_Mass_Shift_ICCV_2019_paper.pdf	Mikolaj Binkowski
SRM: A Style-Based Recalibration Module for Convolutional Neural Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lee_SRM_A_Style-Based_Recalibration_Module_for_Convolutional_Neural_Networks_ICCV_2019_paper.pdf	HyunJae Lee
Switchable Whitening for Deep Representation Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Pan_Switchable_Whitening_for_Deep_Representation_Learning_ICCV_2019_paper.pdf	Xingang Pan
Adaptative Inference Cost With Convolutional Neural Mixture Models	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ruiz_Adaptative_Inference_Cost_With_Convolutional_Neural_Mixture_Models_ICCV_2019_paper.pdf	Adria Ruiz
On Network Design Spaces for Visual Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Radosavovic_On_Network_Design_Spaces_for_Visual_Recognition_ICCV_2019_paper.pdf	Ilija Radosavovic
Improved Techniques for Training Adaptive Deep Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Improved_Techniques_for_Training_Adaptive_Deep_Networks_ICCV_2019_paper.pdf	Hao Li
Resource Constrained Neural Network Architecture Search: Will a Submodularity Assumption Help?	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xiong_Resource_Constrained_Neural_Network_Architecture_Search_Will_a_Submodularity_Assumption_ICCV_2019_paper.pdf	Yunyang Xiong
ACNet: Strengthening the Kernel Skeletons for Powerful CNN via Asymmetric Convolution Blocks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ding_ACNet_Strengthening_the_Kernel_Skeletons_for_Powerful_CNN_via_Asymmetric_ICCV_2019_paper.pdf	Xiaohan Ding
A Comprehensive Overhaul of Feature Distillation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Heo_A_Comprehensive_Overhaul_of_Feature_Distillation_ICCV_2019_paper.pdf	Byeongho Heo
Transferable Semi-Supervised 3D Object Detection From RGB-D Data	http://openaccess.thecvf.com/content_ICCV_2019/papers/Tang_Transferable_Semi-Supervised_3D_Object_Detection_From_RGB-D_Data_ICCV_2019_paper.pdf	Yew Siang Tang
DPOD: 6D Pose Object Detector and Refiner	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zakharov_DPOD_6D_Pose_Object_Detector_and_Refiner_ICCV_2019_paper.pdf	Sergey Zakharov
STD: Sparse-to-Dense 3D Object Detector for Point Cloud	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_STD_Sparse-to-Dense_3D_Object_Detector_for_Point_Cloud_ICCV_2019_paper.pdf	Zetong Yang
DUP-Net: Denoiser and Upsampler Network for 3D Adversarial Point Clouds Defense	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhou_DUP-Net_Denoiser_and_Upsampler_Network_for_3D_Adversarial_Point_Clouds_ICCV_2019_paper.pdf	Hang Zhou
Learning Rich Features at High-Speed for Single-Shot Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Learning_Rich_Features_at_High-Speed_for_Single-Shot_Object_Detection_ICCV_2019_paper.pdf	Tiancai Wang
Detecting Unseen Visual Relations Using Analogies	http://openaccess.thecvf.com/content_ICCV_2019/papers/Peyre_Detecting_Unseen_Visual_Relations_Using_Analogies_ICCV_2019_paper.pdf	Julia Peyre
Disentangling Monocular 3D Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Simonelli_Disentangling_Monocular_3D_Object_Detection_ICCV_2019_paper.pdf	Andrea Simonelli
STM: SpatioTemporal and Motion Encoding for Action Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Jiang_STM_SpatioTemporal_and_Motion_Encoding_for_Action_Recognition_ICCV_2019_paper.pdf	Boyuan Jiang
